Recipient,Activity namE,Award amount,Award date,Decision Month,Decision quarter,ACE Area,Local authority,Main discipline,Strand,Time-Limited Priority,
RTM,Machines that go Beep,"£24,849",1-May-24,May,Q1,London,Bexley,Visual arts,"£30,000 and below",
Cayr Charity,"Organisational Development, Community Steering Group and Street Photography with 8 to 11 year olds second submission","£24,839",1-May-24,May,Q1,London,Westminster,Visual arts,"£30,000 and below",
Warrington Borough Council,Warrington Mela and More,"£22,376",1-May-24,May,Q1,North,Warrington,Combined arts,"£30,000 and below",
The Bitten Peach LTD,"The Bitten Peach: Queering traditional Asian performance & theatre with Drag, Cabaret & Burlesque","£29,950",1-May-24,May,Q1,London,Camden,Theatre,"£30,000 and below",
Alice corrigan,90 + 5 Phase 1,"£35,800",1-May-24,May,Q1,North,Wigan,Theatre,"£30,000 and below",
Whitby Literary and Philosophical Society,From Whitby to the World and Beyond,"£28,000",1-May-24,May,Q1,North,North Yorkshire,Museums,"£30,000 and below",Unlocking Collections
Phoebe Kemp,Multisensory Macbeth Resubmission,"£25,623",1-May-24,May,Q1,South West,"Bristol, City of",Theatre,"£30,000 and below",
Maud Dromgoole,Mrs Dalloway 2025,"£17,494",1-May-24,May,Q1,South East,Swale,Theatre,"£30,000 and below",
Marie-Claire Emecheta,Orpheus & Eurydice R&D,"£28,600",1-May-24,May,Q1,North,Manchester,Theatre,"£30,000 and below",
Seethrough Theatre Company,CarnivALL,"£29,970",1-May-24,May,Q1,London,Camden,Combined arts,"£30,000 and below",
Abingdon Studios,10- Abingdon Studios (ABS) ten year Anniversary and Artist Development Programme.,"£76,000",1-May-24,May,Q1,North,Blackpool,Visual arts,"Above £30,000",
Lost Lady Society,Saviour - Pilot Tour,"£16,950",1-May-24,May,Q1,South West,Somerset,Theatre,"£30,000 and below",
Mandinga Arts,The Spirit Tree - Research and Development,"£30,000",1-May-24,May,Q1,London,Lambeth,Theatre,"£30,000 and below",
The Caedmon Company,Harwich Education Intervention Programme,"£22,529",1-May-24,May,Q1,London,Southwark,Theatre,"£30,000 and below",
Daniel Potter,Neurodiverse Artists Development,"£27,800",1-May-24,May,Q1,London,Lewisham,Music,"£30,000 and below",
"University of Sheffield, Partnerships & Regional Engagement",Off the Shelf Festival of Words 2024,"£75,675",1-May-24,May,Q1,North,Sheffield,Literature,"Above £30,000",
Cockahoop Theatre,The Guest - Phase 2 (Resubmission - 3rd Attempt),"£29,939",1-May-24,May,Q1,London,Southwark,Theatre,"£30,000 and below",
Craig Legg,Juniper and Jules,"£21,910",1-May-24,May,Q1,London,Southwark,Theatre,"£30,000 and below",
Art Up (Portsmouth) CIC,LOOKUP Portsmouth 2024,"£90,000",1-May-24,May,Q1,South West,Portsmouth,Visual arts,"Above £30,000",
Alessandra Cianetti,Transnational Live Art Borders 2024 - Phase II,"£60,000",1-May-24,May,Q1,London,Lewisham,Visual arts,"Above £30,000",
John Rwothomach,Away From Home RnD,"£31,900",1-May-24,May,Q1,North,Sheffield,Theatre,"£30,000 and below",
Lock The Doors Theatre Company,Coal Queens - R&D,"£10,636",1-May-24,May,Q1,North,Barnsley,Theatre,"£30,000 and below",Unlocking Collections
Lucy Enskat,Public Help Service (Reworked Resubmission),"£31,995",1-May-24,May,Q1,South East,South Norfolk,Theatre,"£30,000 and below",
Rochdale Development Agency,Rochdale Creates Sound Futures,"£69,262",1-May-24,May,Q1,North,Rochdale,Music,"Above £30,000",
Emma Boor,Book Bonding,"£29,773",1-May-24,May,Q1,South East,Vale of White Horse,Theatre,"£30,000 and below",
Wayward Productions,Princess Smartypants tour RESUBMISSION,"£29,884",1-May-24,May,Q1,London,Islington,Theatre,"£30,000 and below",
Fred Davis,Puppetry Training Programme 2024,"£44,649",1-May-24,May,Q1,London,Haringey,Theatre,"Above £30,000",
Susan Loughlin,Test Space,"£7,073",1-May-24,May,Q1,North,South Tyneside,Combined arts,"£30,000 and below",
Longsight Community Art Space CIC,Our Longsight Festival,"£20,000",1-May-24,May,Q1,North,Manchester,Combined arts,"£30,000 and below",
Things That Go On Things,Light Night Wigan 2024,"£99,999",1-May-24,May,Q1,North,Manchester,Combined arts,"Above £30,000",
Alexander Whitley Dance Company,"Innovation & Interactive Technology in Dance practice, Stage production R&D + Knowledge Exchange","£29,995",1-May-24,May,Q1,South East,Ipswich,Dance,"£30,000 and below",
Amy Gibbons,Their Musical !,"£13,000",1-May-24,May,Q1,South East,East Suffolk,Theatre,"£30,000 and below",
Bahbak Hashemi Nezhad,Work Leisure UK 2024-25,"£34,435",1-May-24,May,Q1,London,Waltham Forest,Museums,"Above £30,000",
Jump Rope Theatre LTD,On The Playground Tour,"£6,459",1-May-24,May,Q1,London,Islington,Theatre,"£30,000 and below",
Wyldwood Arts CIC,A Thriving Creative Ecology,"£97,500",1-May-24,May,Q1,South West,Forest of Dean,Combined arts,"Above £30,000",
Ben Eshmade,"Arctic Circle’s Daylight Music: a series of afternoon events for communities in Kent and London to explore new sounds, music and ideas from across the globe","£26,406",1-May-24,May,Q1,South East,Thanet,Music,"£30,000 and below",
Vanhulle Dance Theatre,Olive Branch - Playground Tour,"£27,326",1-May-24,May,Q1,South East,East Cambridgeshire,Dance,"£30,000 and below",
The Bridge Project,Orchestras Live,"£22,500",1-May-24,May,Q1,South East,Babergh,Music,"£30,000 and below",
Fuse Theatre,Follow the Signs Tour 2024,"£65,977",1-May-24,May,Q1,London,Croydon,Theatre,"Above £30,000",
Holly Thomas,Making Half Light,"£36,510",1-May-24,May,Q1,South West,"Bristol, City of",Dance,"£30,000 and below",
South Gloucestershire Council (Cultural Services),Children and Young People's Theatre for South Gloucestershire Libraries,"£44,941",1-May-24,May,Q1,South West,South Gloucestershire,Theatre,"Above £30,000",Universal Library Offers
Atomic Rhubarb,PERIOD DRAMA Tour,"£26,749",1-May-24,May,Q1,South West,North Somerset,Theatre,"£30,000 and below",
HurlyBurly,HurlyBurly Branching Out,"£36,068",1-May-24,May,Q1,South East,Brighton and Hove,Music,"£30,000 and below",
elisavet lazana,"ART LABTRY & Broadweavers: Highlighting Climate Crisis through Textiles, Design & Crafting Skills for YP","£29,052",2-May-24,May,Q1,Midlands,Warwick,Visual arts,"£30,000 and below",
The Music Works,Upsurge 2,"£60,000",2-May-24,May,Q1,South West,Gloucester,Music,"Above £30,000",
Hannah Aria,Window To The Soul,"£48,481",2-May-24,May,Q1,South East,Ipswich,Visual arts,"Above £30,000",
Jude Winwood,Early Years Creativity & Cultural Education Programme,"£28,520",2-May-24,May,Q1,Midlands,Nottingham,Combined arts,"£30,000 and below",
Nottingham Music Service,Great Little Orchestra Project,"£29,965",2-May-24,May,Q1,Midlands,Nottingham,Music,"£30,000 and below",
Etruria Canals Festival Group,Caldon Calling: 50 stories of renewal,"£26,540",2-May-24,May,Q1,Midlands,Stoke-on-Trent,Combined arts,"£30,000 and below",
Amelia Hawk,Holding Space Pilot (2),"£30,659",2-May-24,May,Q1,Midlands,Sandwell,Combined arts,"£30,000 and below",
Sandwell & Birmingham Mela,Growing Mela and 2024 Creative Programme,"£63,500",2-May-24,May,Q1,Midlands,Sandwell,Combined arts,"Above £30,000",
Casey Bailey,Please Do Not Touch Production,"£66,294",2-May-24,May,Q1,Midlands,Shropshire,Theatre,"Above £30,000",
OPERAONLOCATION,A Masked Ball 2024,"£44,035",2-May-24,May,Q1,Midlands,Chesterfield,Music,"Above £30,000",
Tunbridge Wells Puppetry Festival CIC,Tunbridge Wells Puppetry Festival 2024,"£60,000",2-May-24,May,Q1,South East,Sevenoaks,Theatre,"Above £30,000",
The Cornwall Harp and Gurdy Festival,Harp & Gurdy Festival 2024,"£1,360",7-May-24,May,Q1,South West,Cornwall,Combined arts,"£30,000 and below",Supporting Grassroots Music
Carolyn Lilly,ADX 2024 - Rhythms Without Borders,"£29,439",7-May-24,May,Q1,London,Hammersmith and Fulham,Dance,"£30,000 and below",
Mustapha Bouameur,Three seasons of performances and workshops at The Trumpet,"£29,942",7-May-24,May,Q1,Midlands,Wolverhampton,Music,"£30,000 and below",Supporting Grassroots Music
Neil Sullivan,The Crash Of Moons Club One Day Festival,"£7,050",7-May-24,May,Q1,South East,Canterbury,Music,"£30,000 and below",Supporting Grassroots Music
Towersey Festival,"Audience, Artist, and Organisational Grassroots Development","£39,985",7-May-24,May,Q1,South East,Buckinghamshire,Combined arts,"Above £30,000",Supporting Grassroots Music
Company Drinks,Drawing Our Future Commissions & Engagement,"£9,900",7-May-24,May,Q1,London,Barking and Dagenham,Visual arts,"£30,000 and below",
Kazzum Arts Project,Pathways (3rd submission),"£29,986",7-May-24,May,Q1,London,Tower Hamlets,Combined arts,"£30,000 and below",
Ehimare Ojobo,Broad Street Studio,"£40,000",7-May-24,May,Q1,Midlands,Nottingham,Music,"Above £30,000",Supporting Grassroots Music
Revelation - St Marys Arts Trust,Create Music Village,"£29,200",7-May-24,May,Q1,South East,Ashford,Music,"£30,000 and below",Supporting Grassroots Music
Northampton Labour Club t/a The Lab,The Lab Creates pt 2 Anti-racism & Inclusion,"£29,960",7-May-24,May,Q1,Midlands,West Northamptonshire,Music,"£30,000 and below",Supporting Grassroots Music
Whitchurch Folk Limited,Whitchurch Folk Festival,"£5,958",7-May-24,May,Q1,South West,Basingstoke and Deane,Music,"£30,000 and below",Supporting Grassroots Music
Rich Rusk,SUN - INTERNATIONAL COLLABORATION,"£29,850",7-May-24,May,Q1,London,Islington,Theatre,"£30,000 and below",
Soup Kitchen,Venue Improvements,"£29,000",7-May-24,May,Q1,North,Manchester,Music,"£30,000 and below",Supporting Grassroots Music
From the Other Limited,Fat Out Fest 2024 x Samarbeta Open Call Residency,"£29,500",7-May-24,May,Q1,North,Salford,Music,"£30,000 and below",Supporting Grassroots Music
The Lounge Bar,LB Project '24 March,"£13,500",7-May-24,May,Q1,South West,East Hampshire,Music,"£30,000 and below",Supporting Grassroots Music
Beats Bus Records,Roots,"£29,890",7-May-24,May,Q1,North,"Kingston upon Hull, City of",Music,"£30,000 and below",Supporting Grassroots Music
Harmony Creations,UTSAV 2024,"£10,525",7-May-24,May,Q1,London,Harrow,Music,"£30,000 and below",
Herne Bay Jazz Festival CIC,2024 Herne Bay Jazz Festival,"£32,500",7-May-24,May,Q1,South East,Canterbury,Music,"£30,000 and below",Supporting Grassroots Music
Seaview Studio Ltd,From the sofa to the stage: Pathways into the music business,"£17,747",7-May-24,May,Q1,South East,Folkestone and Hythe,Music,"£30,000 and below",Supporting Grassroots Music
Tracks,Last Train Home 24,"£30,000",7-May-24,May,Q1,North,Darlington,Music,"£30,000 and below",Supporting Grassroots Music
Bars For Days Limited,Amplify the Mix,"£29,000",7-May-24,May,Q1,London,Hackney,Music,"£30,000 and below",Supporting Grassroots Music
Soundwave Cumbria,The Road to Kendal Calling,"£29,999",7-May-24,May,Q1,North,Cumberland,Music,"£30,000 and below",Supporting Grassroots Music
Diana Johnston,Cradle of Fire,"£29,900",8-May-24,May,Q1,South East,Cambridge,Combined arts,"£30,000 and below",
SEAS,Domestic Affairs: Socially Engaged Practices and the Home,"£29,212",8-May-24,May,Q1,South East,Worthing,Combined arts,"£30,000 and below",
Janine Fletcher,R&D project - exploring tap dance with contemporary choreographic practice,"£6,063",8-May-24,May,Q1,South East,Brighton and Hove,Dance,"£30,000 and below",
Natalia Millman,Letters to Forever,"£30,000",8-May-24,May,Q1,South East,St Albans,Visual arts,"£30,000 and below",
Anna Braithwaite,Green Woman,"£31,023",8-May-24,May,Q1,South East,Folkestone and Hythe,Theatre,"£30,000 and below",
Mcnicol Ballet Collective,Compositions & Configurations - Research & Development,"£25,812",8-May-24,May,Q1,North,Kirklees,Dance,"£30,000 and below",
Yifan He,CAPTCHA: an immersive group exhibition,"£9,715",8-May-24,May,Q1,London,City of London,Visual arts,"£30,000 and below",
Maurice Bessman,New Theatre,"£13,157",8-May-24,May,Q1,North,Liverpool,Theatre,"£30,000 and below",
The Art Station,Art and Learning 2024,"£32,540",8-May-24,May,Q1,South East,East Suffolk,Combined arts,"£30,000 and below",
ArtsGroupie CIC,Emerging Voices: The Future of Liverpool Theatre,"£29,807",8-May-24,May,Q1,North,Liverpool,Libraries,"£30,000 and below",Universal Library Offers
Kelsie Acton,Place Holder,"£3,859",8-May-24,May,Q1,North,Leeds,Dance,"£30,000 and below",
Lorraine Le-Blanc Davis,Pilot Programme: Community Arts Resource - Global Majority & Marginalised Groups (Resubmission),"£35,600",8-May-24,May,Q1,South East,Wealden,Combined arts,"£30,000 and below",
Morven Robinson,Creative Writing Research and Development,"£15,545",8-May-24,May,Q1,North,Rotherham,Literature,"£30,000 and below",
Silk heritage,Bringing our Industrial Collections to life,"£28,000",8-May-24,May,Q1,North,Cheshire East,Museums,"£30,000 and below",Unlocking Collections
Izzy Parriss Productions Ltd,AFTER SEX - ARCOLA THEATRE,"£24,889",8-May-24,May,Q1,London,Hackney,Theatre,"£30,000 and below",
Lucas Blackwood,Queer Stories: the history of queer English literature,"£2,500",8-May-24,May,Q1,London,Enfield,Museums,"£30,000 and below",
Oliver Harrison,Sequel to 'Signor Baffo' R&D,"£29,902",8-May-24,May,Q1,South East,Lewes,Theatre,"£30,000 and below",
Carnesky Productions,Organisational Development and Documentation,"£20,000",8-May-24,May,Q1,South East,Brighton and Hove,Theatre,"£30,000 and below",
James Rowland,"James Rowland Dies: Development, touring and workshops","£30,136",8-May-24,May,Q1,London,Hartlepool,Theatre,"£30,000 and below",
Cayr Group LTD,The Morning Room 3rd submission,"£25,103",8-May-24,May,Q1,London,Westminster,Combined arts,"£30,000 and below",
George Williams,What Chance Have I? R&D,"£36,995",8-May-24,May,Q1,North,Stockton-on-Tees,Dance,"£30,000 and below",
Chiswick House and Gardens Trust,Sharing Heritage,"£21,820",8-May-24,May,Q1,London,Hounslow,Combined arts,"£30,000 and below",
Ri Ri's Dance Academy,R&D The Magic Stick,"£26,910",8-May-24,May,Q1,North,Tameside,Dance,"£30,000 and below",
Arachne Press Limited,2024 Summer Tour,"£9,334",8-May-24,May,Q1,London,Lewisham,Literature,"£30,000 and below",
Mohamed Ihouirne,Ganawa London Exchange,"£19,950",8-May-24,May,Q1,London,Greenwich,Music,"£30,000 and below",
Clevedon LitFest Charity CIO 1206829,Clevedon LitFest,"£14,809",9-May-24,May,Q1,South West,North Somerset,Literature,"£30,000 and below",
Damayanthi Muthukumaranage,One in Three,"£30,386",9-May-24,May,Q1,Midlands,Wolverhampton,Visual arts,"£30,000 and below",
Promenade Promotions Limited,Sea your future,"£29,102",9-May-24,May,Q1,South West,Teignbridge,Theatre,"£30,000 and below",
Gather Create Grow CIC,Cosby Yarn Bomb 2024,"£29,652",9-May-24,May,Q1,Midlands,Blaby,Visual arts,"£30,000 and below",
Hooi San Koh,Swindon Paint Fest 2024,"£30,000",9-May-24,May,Q1,South West,Swindon,Visual arts,"£30,000 and below",
Hilke Kurzke,Notts Book Arts Festival 2024,"£14,345",9-May-24,May,Q1,Midlands,Nottingham,Literature,"£30,000 and below",
jas singh,'1984' - Autumn 2024,"£26,711",9-May-24,May,Q1,Midlands,Leicester,Digital Arts,"£30,000 and below",
Your Next Move,10 Years of MSB,"£28,156",9-May-24,May,Q1,South West,Gloucester,Dance,"£30,000 and below",
The Grand Theatre of Lemmings,"Celebrating 40 years of The Lemmings: Past, Present & Future","£31,123",9-May-24,May,Q1,South East,Tendring,Combined arts,"£30,000 and below",
Tayla Kenyon,FLUFF,"£14,000",9-May-24,May,Q1,Midlands,Birmingham,Theatre,"£30,000 and below",
CalatheaArts,Wise Women,"£12,023",9-May-24,May,Q1,Midlands,Birmingham,Theatre,"£30,000 and below",
Mary Alison Larkman,I Would Be Here If I Could - Production & Launch,"£34,508",9-May-24,May,Q1,South West,North Somerset,Combined arts,"£30,000 and below",
Yee Kei Yuki Chung,Residency with Elephant in the Black Box (EBB) Company,"£5,815",10-May-24,May,Q1,Midlands,Solihull,Dance,"£30,000 and below",
Herefordshire Cultural Partnership,Our Place,"£596,000",10-May-24,May,Q1,Midlands,"Herefordshire, County of",Not discipline specific,"Above £30,000 - Place Partnership project",
Philip Bedwell,Embracing Identity #2,"£18,260",10-May-24,May,Q1,Midlands,East Lindsey,Combined arts,"£30,000 and below",
Benjamin Moores,Grizzly Bear - devise and performance 2024/2,"£30,000",10-May-24,May,Q1,Midlands,Hinckley and Bosworth,Theatre,"£30,000 and below",
The Seachange Trust,Fresh Street - Outdoor Arts International Reciprocation,"£350,000",14-May-24,May,Q1,South East,Great Yarmouth,Combined arts,"Above £30,000 - Major Project",
Luton Literature,Luton Literature Book Festival 2024,"£30,000",14-May-24,May,Q1,South East,Luton,Literature,"£30,000 and below",
Antje Diedrich,Another Goodbye R&D,"£25,946",14-May-24,May,Q1,South East,Bedford,Theatre,"£30,000 and below",
BEAF Arts Company Ltd,CO-CREATE & ACCESS BEAF PROFESSIONAL DEVELOPMENT PRGGRAMME,"£55,220",14-May-24,May,Q1,South West,"Bournemouth, Christchurch and Poole",Combined arts,"Above £30,000",
The Company,Eastbourne Community Project - Stage 1,"£22,052",14-May-24,May,Q1,South East,Lewes,Theatre,"£30,000 and below",
Historical Diving Society,Unlocking the Science of Diving,"£50,000",14-May-24,May,Q1,South West,Gosport,Museums,"Above £30,000",Unlocking Collections
SOC!ETY DANCE ACADEMY,Creative Youth and Cultural Development Program,"£24,000",15-May-24,May,Q1,London,Ealing,Combined arts,"£30,000 and below",
Janet Oates,Inventions: the harpsichord across time and borders,"£5,268",15-May-24,May,Q1,London,Richmond upon Thames,Music,"£30,000 and below",
Colour The Clouds,Theatre Supporting Autistic Young People,"£28,205",15-May-24,May,Q1,North,Blackburn with Darwen,Theatre,"£30,000 and below",
Augusto Corrieri,Close-Up 2024 tour and development,"£13,165",15-May-24,May,Q1,South East,Brighton and Hove,Theatre,"£30,000 and below",
Gavin Rees,Nobody,"£29,774",15-May-24,May,Q1,North,Kirklees,Dance,"£30,000 and below",
Wizer cic,Unlocking creative minds,"£22,172",15-May-24,May,Q1,North,Bradford,Visual arts,"£30,000 and below",
Tania El Khoury,Homes Across Borders: Development of 3 New Works by Tania El Khoury,"£54,300",15-May-24,May,Q1,London,Birmingham,Visual arts,"Above £30,000",
